"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","symbol"
"ENSG000000646551",6.04883462221573e-104,0.467798605442789,0.29,0.125,1.61727691294182e-99,"5","ENSG00000064655","EYA2"
"ENSG000001029341",8.54008960955892e-104,0.460177857467636,0.62,0.361,2.28336375890777e-99,"5","ENSG00000102934","PLLP"
"ENSG000001758062",2.4925945186216e-103,0.466090210690839,0.708,0.469,6.66444996443857e-99,"5","ENSG00000175806","MSRA"
"ENSG000001966321",3.96884145390947e-103,1.34230499653838,0.301,0.151,1.06114913953178e-98,"5","ENSG00000196632","WNK3"
"ENSG000001403911",4.39263612013591e-103,0.99908749191435,0.453,0.276,1.17445911944074e-98,"5","ENSG00000140391","TSPAN3"
"ENSG000002044061",1.19141845532922e-102,0.457043748025735,0.915,0.78,3.18549552401373e-98,"5","ENSG00000204406","MBD5"
"ENSG000000083112",4.14561095026002e-102,0.911518704213938,0.407,0.22,1.10841199977102e-97,"5","ENSG00000008311","AASS"
"ENSG000001574233",4.52419279731349e-102,0.466590775729297,0.629,0.414,1.20963342821771e-97,"5","ENSG00000157423","HYDIN"
"ENSG000001864692",2.22159303727941e-101,1.08793211606729,0.286,0.136,5.93987330377397e-97,"5","ENSG00000186469","GNG2"
"ENSG000001703821",2.80536342376762e-101,1.24183961268799,0.294,0.144,7.50070018612749e-97,"5","ENSG00000170382","LRRN2"
"ENSG000001664053",1.41601548574416e-100,1.09683624601756,0.409,0.243,3.78600060423417e-96,"5","ENSG00000166405","RIC3"
"ENSG000001010042",1.63649960150127e-100,1.03754642353602,0.392,0.224,4.37550898453395e-96,"5","ENSG00000101004","NINL"
"ENSG000000222671",4.80744970171903e-100,1.4144181248892,0.271,0.131,1.28536782674862e-95,"5","ENSG00000022267","FHL1"
"ENSG000000480522",6.42541071313116e-100,0.396037877676302,0.669,0.451,1.71796206236988e-95,"5","ENSG00000048052","HDAC9"
"ENSG00000245213",1.01584482160151e-99,1.34439844907612,0.259,0.119,2.71606429951595e-95,"5","ENSG00000245213","RP11-10K16.1"
"ENSG000001487371",2.2865764406428e-98,0.404490938444686,0.654,0.407,6.11361942934666e-94,"5","ENSG00000148737","TCF7L2"
"ENSG000001415761",2.84891793902421e-98,0.936017368441195,0.478,0.3,7.61715189356903e-94,"5","ENSG00000141576","RNF157"
"ENSG000001767281",5.12671921090867e-98,0.644938597108579,0.609,0.395,1.37073091542065e-93,"5","ENSG00000176728","TTTY14"
"ENSG000000709501",7.58735408655344e-98,1.19837446985386,0.354,0.195,2.02863086212179e-93,"5","ENSG00000070950","RAD18"
"ENSG000001324051",4.10868586084542e-97,0.384538648477194,0.453,0.262,1.09853933861424e-92,"5","ENSG00000132405","TBC1D14"
"ENSG000001627061",1.12276225264573e-96,1.44020150727225,0.258,0.123,3.0019294348989e-92,"5","ENSG00000162706","CADM3"
"ENSG000000680781",1.36800793731996e-96,0.215203209003979,0.266,0.112,3.65764282201238e-92,"5","ENSG00000068078","FGFR3"
"ENSG000001057371",6.86733981741532e-96,1.4438238491036,0.255,0.122,1.83612064698233e-91,"5","ENSG00000105737","GRIK5"
"ENSG000001776941",1.56954246568006e-95,0.588585481922832,0.744,0.564,4.19648569048877e-91,"5","ENSG00000177694","NAALADL2"
"ENSG000001465552",3.06755579061232e-95,0.223816526142429,0.46,0.254,8.20172391736016e-91,"5","ENSG00000146555","SDK1"
"ENSG000001522173",3.51718044836215e-95,0.64916438554319,0.537,0.335,9.40388536478589e-91,"5","ENSG00000152217","SETBP1"
"ENSG000001664501",4.71707577107409e-95,1.0281049415989,0.268,0.124,1.26120454891208e-90,"5","ENSG00000166450","PRTG"
"ENSG000000609822",9.7810465321679e-95,0.911401709287819,0.407,0.236,2.61515841130573e-90,"5","ENSG00000060982","BCAT1"
"ENSG000002371872",1.14396905313915e-94,0.546126642561466,0.395,0.207,3.05863005737815e-90,"5","ENSG00000237187","NR2F1-AS1"
"ENSG000001098192",9.80990286750696e-94,0.926585576665948,0.283,0.136,2.62287372968534e-89,"5","ENSG00000109819","PPARGC1A"
"ENSG000001629442",6.48987336399864e-93,0.422221806255043,0.782,0.528,1.73519744133232e-88,"5","ENSG00000162944","RFTN2"
"ENSG000001421561",1.29047257435469e-92,1.06604708896496,0.262,0.123,3.45033652205214e-88,"5","ENSG00000142156","COL6A1"
"ENSG000001717352",3.29752431388699e-91,0.428492264784897,0.892,0.726,8.81659075803964e-87,"5","ENSG00000171735","CAMTA1"
"ENSG000001121822",9.84659477632412e-91,0.52467602659036,0.704,0.5,2.63268404534578e-86,"5","ENSG00000112182","BACH2"
"ENSG000001158401",1.12307024227979e-90,0.747837301674389,0.53,0.332,3.00275290678347e-86,"5","ENSG00000115840","SLC25A12"
"ENSG000000847311",2.54470976034318e-90,1.1523103217706,0.344,0.193,6.80379048622956e-86,"5","ENSG00000084731","KIF3C"
"ENSG000001236071",5.91799207871123e-90,0.801186683730289,0.52,0.341,1.58229354208502e-85,"5","ENSG00000123607","TTC21B"
"ENSG000001484112",8.36401310707926e-90,0.762504167544349,0.506,0.319,2.23628618443978e-85,"5","ENSG00000148411","NACC2"
"ENSG000001001542",7.42062123420638e-89,0.444314092919562,0.78,0.575,1.98405149938976e-84,"5","ENSG00000100154","TTC28"
"ENSG000001597882",2.20181830435405e-87,0.628929458172761,0.461,0.28,5.88700160035142e-83,"5","ENSG00000159788","RGS12"
"ENSG000001021091",5.32859949923862e-87,0.517224053190728,0.377,0.206,1.42470764811143e-82,"5","ENSG00000102109","PCSK1N"
"ENSG00000116560",2.24306977718255e-86,0.60952698160046,0.711,0.56,5.99729566325299e-82,"5","ENSG00000116560","SFPQ"
"ENSG000001697151",6.94566524310845e-86,0.23984942766752,0.329,0.159,1.8570625160499e-81,"5","ENSG00000169715","MT1E"
"ENSG000001350522",1.23125937492463e-85,1.13543797955118,0.346,0.2,3.29201819073597e-81,"5","ENSG00000135052","GOLM1"
"ENSG000001978723",1.4192907033799e-85,0.641861656671194,0.409,0.235,3.79475755362684e-81,"5","ENSG00000197872","FAM49A"
"ENSG000001487002",4.46441430501738e-85,0.483118699749652,0.754,0.576,1.1936504527325e-80,"5","ENSG00000148700","ADD3"
"ENSG000001756112",2.21676117115312e-84,0.983244181733394,0.427,0.272,5.92695434331211e-80,"5","ENSG00000175611","LINC00476"
"ENSG000001469661",3.04925597866317e-84,0.620542333486113,0.497,0.309,8.15279571015173e-80,"5","ENSG00000146966","DENND2A"
"ENSG000001344901",3.4181292116672e-84,1.04480502453394,0.296,0.156,9.13905207323459e-80,"5","ENSG00000134490","TMEM241"
"ENSG00000180011",4.27884631373387e-84,1.14203105588684,0.308,0.166,1.14403513890302e-79,"5","ENSG00000180011","ZADH2"
"ENSG000001005031",6.45147546539748e-84,0.691760103312988,0.571,0.391,1.72493099518333e-79,"5","ENSG00000100503","NIN"
"ENSG000001454161",2.07856936104347e-83,0.271425941737166,0.952,0.714,5.55747090062192e-79,"5","ENSG00000145416","MARCH1"
"ENSG000001464631",7.14510556202485e-82,0.544547254193683,0.692,0.522,1.91038687411858e-77,"5","ENSG00000146463","ZMYM4"
"ENSG000002271652",8.64509441235261e-82,0.873324849866815,0.421,0.262,2.31143889303072e-77,"5","ENSG00000227165","WDR11-AS1"
"ENSG000001047231",2.13222959577755e-81,0.985427712472961,0.291,0.147,5.70094227023043e-77,"5","ENSG00000104723","TUSC3"
"ENSG000001547211",2.54650053529402e-81,0.633445627876591,0.259,0.122,6.80857848121562e-77,"5","ENSG00000154721","JAM2"
"ENSG000000999542",2.71869027035427e-81,0.498930395366249,0.651,0.438,7.26896217584622e-77,"5","ENSG00000099954","CECR2"
"ENSG000001399462",8.14336903933763e-81,0.602488291069676,0.519,0.333,2.1772925800477e-76,"5","ENSG00000139946","PELI2"
"ENSG000001391741",1.457039038441e-80,0.934239027835844,0.265,0.131,3.89568527707971e-76,"5","ENSG00000139174","PRICKLE1"
"ENSG00000149084",5.21666258318003e-80,0.599298358739808,0.664,0.496,1.39477907486484e-75,"5","ENSG00000149084","HSD17B12"
"ENSG00000167470",6.71873697665071e-80,0.882161275780654,0.292,0.149,1.7963887054471e-75,"5","ENSG00000167470","MIDN"
"ENSG000001492942",2.09745471309926e-79,0.301551433967197,0.984,0.782,5.6079646664135e-75,"5","ENSG00000149294","NCAM1"
"ENSG000001165251",3.86368157389023e-79,1.05564567640243,0.296,0.157,1.03303254241103e-74,"5","ENSG00000116525","TRIM62"
"ENSG000001151831",1.1343551011719e-78,0.419812405026845,0.757,0.545,3.03292523400332e-74,"5","ENSG00000115183","TANC1"
"ENSG000000304191",2.18604981792632e-78,0.619875519692146,0.59,0.415,5.84484139818961e-74,"5","ENSG00000030419","IKZF2"
"ENSG00000105738",5.17103458747807e-78,0.648590882272119,0.622,0.46,1.38257951765401e-73,"5","ENSG00000105738","SIPA1L3"
"ENSG000000031471",6.94052620309229e-78,1.08919771197664,0.264,0.135,1.85568849092079e-73,"5","ENSG00000003147","ICA1"
"ENSG000000690202",8.0655179766523e-78,0.390815186758434,0.632,0.415,2.15647754141753e-73,"5","ENSG00000069020","MAST4"
"ENSG000001705582",9.28108926846356e-78,0.520541040324765,0.626,0.433,2.4814848377091e-73,"5","ENSG00000170558","CDH2"
"ENSG000001529521",1.7264682024073e-77,0.357762252419562,0.337,0.182,4.6160580327764e-73,"5","ENSG00000152952","PLOD2"
"ENSG000001118792",3.52433649223235e-77,0.946359314995875,0.342,0.198,9.42301847928165e-73,"5","ENSG00000111879","FAM184A"
"ENSG000000636012",4.98225169636957e-77,0.895821240833281,0.38,0.231,1.33210463605833e-72,"5","ENSG00000063601","MTMR1"
"ENSG000001708992",6.84072506696043e-77,0.970997343400943,0.383,0.238,1.82900466115321e-72,"5","ENSG00000170899","GSTA4"
"ENSG000002456941",7.43324267147938e-77,0.830290670521535,0.32,0.171,1.98742609307344e-72,"5","ENSG00000245694","CRNDE"
"ENSG000001506272",2.7606427954882e-76,0.816440716561244,0.415,0.254,7.3811306422968e-72,"5","ENSG00000150627","WDR17"
"ENSG000001064431",2.86810892006083e-76,0.508865700443542,0.746,0.58,7.66846281956664e-72,"5","ENSG00000106443","PHF14"
"ENSG000001016051",6.8877903721957e-76,0.775250851010007,0.318,0.173,1.84158851181396e-71,"5","ENSG00000101605","MYOM1"
"ENSG000001123202",9.45767450262968e-76,0.478715576607389,0.754,0.569,2.5286984317681e-71,"5","ENSG00000112320","SOBP"
"ENSG00000048342",9.49040166514563e-76,1.07626005428828,0.283,0.152,2.53744869320999e-71,"5","ENSG00000048342","CC2D2A"
"ENSG000001979691",1.3143908247215e-75,0.729765734299501,0.442,0.273,3.51428674805787e-71,"5","ENSG00000197969","VPS13A"
"ENSG000001792422",1.62510398042257e-75,0.546104096803511,0.36,0.199,4.34504051245582e-71,"5","ENSG00000179242","CDH4"
"ENSG000001716031",1.30234976075629e-74,0.698782345046208,0.573,0.408,3.48209255533408e-70,"5","ENSG00000171603","CLSTN1"
"ENSG000001989642",1.67619759259303e-74,0.362041536913881,0.864,0.726,4.48164950331597e-70,"5","ENSG00000198964","SGMS1"
"ENSG000001037231",5.48661609600165e-74,1.22773322105955,0.293,0.166,1.46695654558796e-69,"5","ENSG00000103723","AP3B2"
"ENSG000001023621",8.46260843240811e-74,0.415704295624303,0.273,0.131,2.26264761657296e-69,"5","ENSG00000102362","SYTL4"
"ENSG000001404161",1.35695416944751e-73,0.521259989449718,0.392,0.234,3.6280883628518e-69,"5","ENSG00000140416","TPM1"
"ENSG000001151092",1.2434484774197e-72,0.841514134385957,0.408,0.256,3.32460819407706e-68,"5","ENSG00000115109","EPB41L5"
"ENSG00000140443",1.5008095399481e-72,0.230338157817683,0.828,0.666,4.01271446695923e-68,"5","ENSG00000140443","IGF1R"
"ENSG000001213101",1.5753328142812e-72,0.537821944763643,0.422,0.258,4.21196734554365e-68,"5","ENSG00000121310","ECHDC2"
"ENSG000000793352",2.5836520248711e-72,0.422972146797192,0.314,0.16,6.90791041889786e-68,"5","ENSG00000079335","CDC14A"
"ENSG000001135942",1.02970991080279e-71,0.329964425458136,0.773,0.588,2.75313538851342e-67,"5","ENSG00000113594","LIFR"
"ENSG000001310891",1.63609349237046e-71,0.795662669260631,0.425,0.274,4.37442317055089e-67,"5","ENSG00000131089","ARHGEF9"
"ENSG000001647151",1.88908710860111e-71,0.88218004551492,0.384,0.24,5.05085220226678e-67,"5","ENSG00000164715","LMTK2"
"ENSG000001185962",2.1745081757965e-71,0.82061680841645,0.407,0.258,5.81398250962711e-67,"5","ENSG00000118596","SLC16A7"
"ENSG000001771821",2.68127018345956e-71,1.06063897333174,0.306,0.173,7.16891208951583e-67,"5","ENSG00000177182","CLVS1"
"ENSG000001443692",1.64440056961253e-70,0.738004825542395,0.461,0.308,4.39663380297302e-66,"5","ENSG00000144369","FAM171B"
"ENSG000001638641",1.69105668945479e-70,1.1826008731942,0.261,0.14,4.52137827059528e-66,"5","ENSG00000163864","NMNAT3"
"ENSG000002352442",1.89677501547997e-70,0.586640033812435,0.625,0.455,5.07140735888878e-66,"5","ENSG00000235244","DANT2"
"ENSG000001697831",2.08698025825375e-69,0.733149763917719,0.479,0.324,5.57995911649306e-65,"5","ENSG00000169783","LINGO1"
"ENSG000001883521",6.4734243269061e-69,0.470580046270511,0.561,0.364,1.73079946228488e-64,"5","ENSG00000188352","FOCAD"
"ENSG000001836211",6.96903341678211e-69,0.645210474601579,0.512,0.355,1.86331046464503e-64,"5","ENSG00000183621","ZNF438"
"ENSG000001043252",7.84585440465712e-69,0.796565740884831,0.398,0.252,2.09774609217318e-64,"5","ENSG00000104325","DECR1"
"ENSG000001185071",1.22083432373139e-68,0.697939892434291,0.444,0.291,3.26414473136063e-64,"5","ENSG00000118507","AKAP7"
"ENSG00000075142",1.45287101059562e-68,1.0619499301058,0.316,0.187,3.88454122102952e-64,"5","ENSG00000075142","SRI"
"ENSG000000881791",3.12954122869387e-68,0.573421489582929,0.602,0.437,8.36745438315881e-64,"5","ENSG00000088179","PTPN4"
"ENSG000001116662",3.86394372700196e-68,0.314187750035146,0.497,0.314,1.03310263428851e-63,"5","ENSG00000111666","CHPT1"
"ENSG000001621042",4.95975655832396e-68,0.750363089696394,0.39,0.242,1.32609011099908e-63,"5","ENSG00000162104","ADCY9"
"ENSG000000649331",5.32838239192007e-68,0.70870431604722,0.478,0.328,1.42464960012767e-63,"5","ENSG00000064933","PMS1"
"ENSG000001464091",6.45191332341194e-68,0.7242086036918,0.266,0.139,1.72504806528065e-63,"5","ENSG00000146409","SLC18B1"
"ENSG000000754202",2.62144461161748e-67,0.228387274688137,0.569,0.368,7.00895645808167e-63,"5","ENSG00000075420","FNDC3B"
"ENSG000001409481",1.93873633565176e-66,0.856553378724748,0.425,0.284,5.18359934063212e-62,"5","ENSG00000140948","ZCCHC14"
"ENSG00000165119",6.28708572679575e-66,0.614419352380995,0.576,0.42,1.68097811077338e-61,"5","ENSG00000165119","HNRNPK"
"ENSG000001175191",1.42636666916755e-65,0.49295246802743,0.368,0.213,3.81367656335327e-61,"5","ENSG00000117519","CNN3"
"ENSG000001014932",4.64257225247391e-65,0.598103333015268,0.348,0.203,1.24128454314395e-60,"5","ENSG00000101493","ZNF516"
"ENSG000001743061",5.46120279362485e-65,0.411772027878575,0.705,0.552,1.46016179093148e-60,"5","ENSG00000174306","ZHX3"
"ENSG000000822692",7.65225389347701e-65,0.422829851398011,0.682,0.525,2.04598312349895e-60,"5","ENSG00000082269","FAM135A"
"ENSG000000884481",2.03213446550094e-64,0.772153833816237,0.685,0.568,5.43331792040987e-60,"5","ENSG00000088448","ANKRD10"
"ENSG000001212101",2.05409279656176e-64,0.65554891533401,0.303,0.17,5.49202791016718e-60,"5","ENSG00000121210","KIAA0922"
"ENSG000001438503",5.38036198813271e-64,0.640408954274803,0.488,0.327,1.43854738476704e-59,"5","ENSG00000143850","PLEKHA6"
"ENSG000000504051",6.77385666250324e-64,0.820403809744944,0.37,0.232,1.81112605585349e-59,"5","ENSG00000050405","LIMA1"
"ENSG000001856302",1.55719441262521e-63,0.282985689890154,0.797,0.591,4.16347070103602e-59,"5","ENSG00000185630","PBX1"
"ENSG000001612671",4.16760410317133e-63,1.10932612744743,0.286,0.168,1.11429230906492e-58,"5","ENSG00000161267","BDH1"
"ENSG000001699022",5.11766817632785e-63,0.677846963976437,0.499,0.344,1.36831094030478e-58,"5","ENSG00000169902","TPST1"
"ENSG000001218791",7.58319893141898e-63,0.619117648930879,0.554,0.403,2.02751989829349e-58,"5","ENSG00000121879","PIK3CA"
"ENSG000001648082",3.29394339522526e-62,0.365339748139751,0.775,0.615,8.80701645581378e-58,"5","ENSG00000164808","SPIDR"
"ENSG000001499702",1.48335575895622e-61,0.27527289691377,0.353,0.196,3.96604829272125e-57,"5","ENSG00000149970","CNKSR2"
"ENSG000001549281",4.97596896088253e-61,0.786695738636857,0.305,0.174,1.33042482107116e-56,"5","ENSG00000154928","EPHB1"
"ENSG000002478282",5.66777536348025e-61,0.416898478083835,0.795,0.631,1.51539309893371e-56,"5","ENSG00000247828","TMEM161B-AS1"
"ENSG000001012363",1.13072637909952e-60,0.534768701502188,0.456,0.306,3.02322311979839e-56,"5","ENSG00000101236","RNF24"
"ENSG000000108032",1.56387098913362e-60,0.504791193015542,0.603,0.432,4.18132186364656e-56,"5","ENSG00000010803","SCMH1"
"ENSG000001395971",2.21861752135605e-60,0.663782201042017,0.427,0.277,5.93191766684968e-56,"5","ENSG00000139597","N4BP2L1"
"ENSG000001414312",3.42149175360969e-60,0.764586714336408,0.364,0.228,9.14804250162623e-56,"5","ENSG00000141431","ASXL3"
"ENSG000001072822",4.02011675800318e-60,0.470996518612827,0.556,0.38,1.07485861758731e-55,"5","ENSG00000107282","APBA1"
"ENSG00000138777",2.50074596226009e-59,0.537278906966946,0.627,0.479,6.68624447929479e-55,"5","ENSG00000138777","PPA2"
"ENSG000001624152",1.87447121232424e-58,0.500031258836366,0.579,0.424,5.01177368039132e-54,"5","ENSG00000162415","ZSWIM5"
"ENSG000001560112",2.37220546143855e-58,0.311362898842124,0.819,0.64,6.34256574224824e-54,"5","ENSG00000156011","PSD3"
"ENSG000001003211",2.55015208196452e-58,1.00783136265933,0.288,0.173,6.81834162154853e-54,"5","ENSG00000100321","SYNGR1"
"ENSG000000680242",4.29038372558642e-58,0.446887331811043,0.725,0.601,1.14711989671004e-53,"5","ENSG00000068024","HDAC4"
"ENSG000000528021",7.96417493548404e-58,1.03470942724842,0.267,0.154,2.12938145250037e-53,"5","ENSG00000052802","MSMO1"
"ENSG000001535582",1.22486162466962e-57,0.86386511872628,0.36,0.23,3.27491252587916e-53,"5","ENSG00000153558","FBXL2"
"ENSG000000700182",2.16291982327072e-57,0.525891235872996,0.508,0.358,5.78299873147893e-53,"5","ENSG00000070018","LRP6"
"ENSG000001241772",5.02511726020472e-57,0.441074982272998,0.731,0.585,1.34356560186094e-52,"5","ENSG00000124177","CHD6"
"ENSG000001137191",9.67205345497491e-57,0.579026229699089,0.472,0.329,2.58601693225664e-52,"5","ENSG00000113719","ERGIC1"
"ENSG000001424592",1.10812073739796e-56,0.668976556939567,0.414,0.276,2.96278241558091e-52,"5","ENSG00000142459","EVI5L"
"ENSG000001152661",1.32504176351784e-56,0.499364013553665,0.461,0.315,3.54276416311766e-52,"5","ENSG00000115266","APC2"
"ENSG000002698213",1.89813743997469e-56,0.450815981542543,0.663,0.492,5.07505007326033e-52,"5","ENSG00000269821","KCNQ1OT1"
"ENSG000002413161",3.51973355978468e-56,0.992348728971716,0.305,0.187,9.41071161879631e-52,"5","ENSG00000241316","SUCLG2-AS1"
"ENSG000001092201",4.93913084241034e-56,0.712838258167569,0.347,0.221,1.32057541333525e-51,"5","ENSG00000109220","CHIC2"
"ENSG000001059391",7.12436050865947e-56,0.45920433293803,0.254,0.136,1.90484026920028e-51,"5","ENSG00000105939","ZC3HAV1"
"ENSG000001076431",9.94533443667148e-56,0.496663061399553,0.642,0.499,2.65908406833285e-51,"5","ENSG00000107643","MAPK8"
"ENSG000001513381",2.11760726531565e-55,0.633794650720261,0.441,0.295,5.66184654527444e-51,"5","ENSG00000151338","MIPOL1"
"ENSG000001343761",2.23740372046923e-55,0.586614730513609,0.417,0.275,5.98214632741857e-51,"5","ENSG00000134376","CRB1"
"ENSG000001381901",3.77054577952142e-55,0.472065334148821,0.519,0.368,1.00813082507064e-50,"5","ENSG00000138190","EXOC6"
"ENSG000001437862",3.89605428507856e-55,0.986123706897177,0.332,0.214,1.04168803420146e-50,"5","ENSG00000143786","CNIH3"
"ENSG000002606641",5.03252695123344e-55,0.602867244788845,0.425,0.285,1.34554673095128e-50,"5","ENSG00000260664","AC004158.3"
"ENSG000001727332",6.43182034386046e-55,0.86594247865928,0.35,0.23,1.71967580533797e-50,"5","ENSG00000172733","PURG"
"ENSG000001117161",9.56233006261577e-55,0.855063019211268,0.353,0.231,2.55668018884158e-50,"5","ENSG00000111716","LDHB"
"ENSG000000048662",1.75737867000949e-54,0.439904612602041,0.526,0.362,4.69870335000437e-50,"5","ENSG00000004866","ST7"
"ENSG000001774531",2.42836324710979e-54,0.914716321060688,0.295,0.179,6.49271481379743e-50,"5","ENSG00000177453","NIM1K"
"ENSG000001348241",1.61457592915176e-53,0.605096284373966,0.284,0.164,4.31689166177306e-49,"5","ENSG00000134824","FADS2"
"ENSG000002130471",2.39031487127979e-53,0.746401732286591,0.303,0.181,6.39098487134077e-49,"5","ENSG00000213047","DENND1B"
"ENSG000000866191",4.16149245077444e-53,0.775263975907623,0.351,0.228,1.11265823656356e-48,"5","ENSG00000086619","ERO1B"
